Sample,GRF_real,GRF_predito,Resíduo
1,0,10.16054,-10.16054
2,0,19.69576,-19.69576
3,0,33.5949,-33.5949
4,446.133491367923,351.1552,94.97834
5,359.469006758432,449.5371,-90.0681
6,405.003981921858,491.1483,-86.1443
7,433.060554016598,501.0842,-68.02361
8,452.407160422302,481.0729,-28.66575
9,304.650761681835,582.7539,-278.1031
10,18.7770763381899,164.3383,-145.5612
11,0,16.43099,-16.43099
12,0.442478351315799,19.32326,-18.88078
13,0.15557413119592,25.64128,-25.48571
14,0,20.85597,-20.85597
15,0,33.07607,-33.07607
16,400.358883516599,341.946,58.41293
17,423.799623086227,418.7635,5.036134
18,406.377668735817,420.3069,-13.92919
19,6.61593148470706,58.3344,-51.71847
20,0.582032134728308,38.60906,-38.02703
21,0,27.1816,-27.1816
22,0,28.62483,-28.62483
23,170.364973222177,37.49242,132.8726
24,366.306246005505,294.4861,71.82013
25,448.481725150919,445.932,2.549749
26,425.611598623896,439.9999,-14.38834
27,418.987919992923,411.0887,7.899266
28,421.307451644918,416.3927,4.914752
29,448.277630896829,432.5445,15.73311
30,395.380563055883,565.0431,-169.6625
31,325.211356987033,491.737,-166.5257
32,0,13.0584,-13.0584
33,0,23.43929,-23.43929
34,366.204559303326,313.7029,52.50171
35,402.355749898128,403.4308,-1.075067
36,453.922833328878,406.8622,47.06059
37,455.423942250191,398.4543,56.96963
38,458.860102205593,395.5883,63.27176
39,438.957148242913,425.3702,13.58694
40,399.767571459578,595.4323,-195.6647
41,0,18.62331,-18.62331
42,0,29.60942,-29.60942
43,0,24.34401,-24.34401
44,0,13.97875,-13.97875
45,0,7.441607,-7.441607
46,0.0235665261841405,41.96199,-41.93843
47,344.299231986547,115.2289,229.0703
48,416.501971221448,375.0844,41.41756
49,450.860811615629,401.4638,49.39698
50,396.507359128884,409.7877,-13.28033
51,397.236213184725,442.3971,-45.16088
52,467.984072000122,338.3814,129.6026
53,136.904528959912,517.5908,-380.6862
54,1.42570154846027,56.69379,-55.26809
55,0,6.716722,-6.716722
56,291.184394566573,58.13066,233.0537
57,447.81024096395,414.9273,32.88297
58,435.951334706875,417.2359,18.7154
59,420.901552543762,423.7115,-2.809934
60,423.439928317258,437.1331,-13.69319
61,423.352791455003,548.5907,-125.2379
62,101.324328046276,172.4133,-71.08894
63,8.94233642859774,46.89605,-37.95371
64,0,27.77321,-27.77321
65,0,31.62773,-31.62773
66,9.81685843726154e-11,35.49456,-35.49456
67,217.501239716644,39.02623,178.475
68,322.393979456767,55.9626,266.4314
69,429.308511325115,438.4072,-9.098654
70,411.645532265214,432.7395,-21.094
71,427.869216126988,439.9429,-12.07372
72,426.688769509586,453.8557,-27.16697
73,448.156505042871,473.0869,-24.93041
74,489.854572736539,334.479,155.3756
75,403.451114182994,496.121,-92.66986
76,29.3180162664576,236.4765,-207.1585
77,0,18.22801,-18.22801
78,0,10.51583,-10.51583
79,0.0354404082073643,42.24926,-42.21382
80,0,53.52776,-53.52776
81,1.27914137899768,53.96819,-52.68905
82,223.873170238753,343.3192,-119.446
83,441.893131219446,521.2948,-79.40167
84,460.606891186335,521.5359,-60.929
85,471.119968742263,523.9718,-52.85183
86,444.3480994077,600.2142,-155.8661
87,457.000599793893,576.4785,-119.4779
88,446.667354504787,590.2134,-143.546
89,424.711506155499,539.7266,-115.0151
90,317.43394031019,384.3357,-66.90176
91,5.77890162985534,14.17153,-8.392624
92,1.42966813300961,9.427507,-7.997839
93,2,19.17375,-17.17375
94,1.9640156949165,17.47151,-15.5075
95,0,42.75631,-42.75631
96,324.254270414095,326.1366,-1.882326
97,449.798369577004,461.2289,-11.43048
98,443.504448303914,461.6093,-18.1048
99,425.115614654694,498.7059,-73.59032
100,487.604089729656,628.8012,-141.1971
101,159.067398857162,219.4772,-60.40982
102,15.8814603127583,27.82393,-11.94247
103,5,9.595201,-4.595201
104,2.75221225262732,19.4215,-16.66928
105,0,22.51866,-22.51866
106,0,13.50963,-13.50963
107,0.325031457491434,15.1624,-14.83737
108,0,38.28691,-38.28691
109,394.848355133323,401.5523,-6.703952
110,448.014709018136,429.3496,18.6651
111,409.8292800828,454.9233,-45.094
112,413.821739938006,488.9848,-75.16303
113,415.50196296961,504.1719,-88.66994
114,425.022837619183,478.6353,-53.61248
115,451.133946612303,617.2648,-166.1308
116,224.488308261667,340.641,-116.1527
117,159.935135750094,246.3797,-86.44461
118,0,11.96233,-11.96233
119,4.80286094605151,31.14983,-26.34697
120,189.981499400619,201.5848,-11.60326
121,428.37556077181,420.7918,7.583721
122,421.916700016122,420.671,1.245679
123,383.596614053563,418.9515,-35.35489
124,395.737040086772,425.6985,-29.96142
125,481.262080570986,437.2017,44.06042
126,183.388612049249,208.8439,-25.45524
127,3.81819379590905,12.80815,-8.98996
128,0.721818333317742,21.4764,-20.75458
129,0.0403890369552187,24.80528,-24.7649
130,2.27518716886493,47.359,-45.08381
131,277.46854558424,299.002,-21.53347
132,463.64214132511,453.811,9.831137
133,479.059864168109,446.5453,32.51455
134,466.733613648408,434.4897,32.24396
135,452.381201944648,435.5123,16.86893
136,431.778421065958,425.9284,5.850015
137,432.217363987545,480.6877,-48.47032
138,477.079126876499,415.4076,61.67157
139,180.595472682774,240.903,-60.30756
140,122.153326324909,113.5285,8.624838
141,65.7054945152062,56.43177,9.273728
142,19.3324600412476,34.14196,-14.8095
143,8.59731356747739,19.50023,-10.90292
144,2.50445875226802,25.45708,-22.95262
145,0.446294964169851,19.40233,-18.95604
146,4.52101331915418,21.75502,-17.23401
147,2.59083536507222,18.77281,-16.18198
148,2.71396760214299,12.19948,-9.485513
149,0,7.54616,-7.54616
150,3.09837298202666,12.02391,-8.925539
151,1.13961621864604,16.9034,-15.76378
152,0,20.33019,-20.33019
153,2,34.00969,-32.00969
154,210.750729406981,208.0768,2.673901
155,462.064658312394,418.3233,43.74139
156,469.765352426936,467.5424,2.222964
157,466.040717754238,434.7721,31.26865
158,480,460.6559,19.34406
159,513.690226427626,410.4292,103.2611
160,5,29.6866,-24.6866
161,0.102128981650765,7.793962,-7.691833
162,0.682697860193002,44.35729,-43.67459
163,410.053002947645,443.6523,-33.59928
164,478.602744969323,395.8686,82.73412
165,390.693195112263,432.4591,-41.76594
166,393.868456588577,447.5868,-53.7183
167,445.714629763652,453.1463,-7.431702
168,476.574580399037,431.0004,45.57415
169,484.569485884738,458.7946,25.77487
170,461.605419592086,501.4692,-39.86376
171,388.457613190788,445.3868,-56.9292
172,148.781968594816,118.2728,30.50917
173,10.3309227790518,28.39983,-18.0689
174,4.94813198969393,13.35213,-8.403997
175,1.97120508630485,27.46871,-25.4975
176,2,18.24495,-16.24495
177,4.77829039802089,10.28243,-5.504137
178,0,33.70101,-33.70101
179,4.99576988926208,48.8991,-43.90333
180,268.610638887775,282.98,-14.36934
181,339.071800980099,339.0324,0.0393608
182,484.095727078577,444.1516,39.94408
183,408.750312358927,445.9373,-37.18703
184,399.117127801789,472.8693,-73.75217
185,436.518567495914,334.1049,102.4136
186,435.9258463713,309.8861,126.0398
187,440.14999072397,286.1927,153.9573
188,474.415649145728,273.9335,200.4821
189,373.07331391201,334.2321,38.84123
190,444.602580804792,417.9126,26.69001
191,437.744416712142,406.5349,31.20954
192,478.9925537745,394.6129,84.37967
193,165.619830356247,229.84,-64.22015
194,0,50.09432,-50.09432
195,0,34.43425,-34.43425
196,0,27.72515,-27.72515
197,290.223713095595,65.004,225.2197
198,375.699106260498,306.6347,69.0644
199,415.190421052046,419.5472,-4.35679
200,454.345026413717,411.1568,43.18826
