Sample,GRF_real,GRF_predito,Resíduo
1,30.0697656692066,4.948198,25.12157
2,326.732301373158,15.71166,311.0206
3,447.200968459215,371.9538,75.24714
4,399.312159363642,495.066,-95.75388
5,405.810280114121,466.7348,-60.92455
6,470.767314964247,567.3994,-96.6321
7,78.7797586685243,302.4858,-223.7061
8,1.59526072567451,65.62125,-64.02599
9,0,34.3073,-34.3073
10,0,25.59438,-25.59438
11,0,8.769854,-8.769854
12,0,0.1592885,-0.1592885
13,441.961427549116,372.4554,69.50598
14,445.745624642064,409.5598,36.18587
15,443.815438394477,454.5424,-10.72692
16,418.923373844863,467.0859,-48.16253
17,418.133730064432,458.8582,-40.72442
18,449.264630803594,463.1852,-13.92052
19,484.664514927632,531.7061,-47.04154
20,470.82263982242,514.6083,-43.7857
21,0,31.29436,-31.29436
22,0,29.89241,-29.89241
23,0,25.3784,-25.3784
24,0,16.10188,-16.10188
25,0,10.90785,-10.90785
26,21.3629991748494,2.013445,19.34955
27,437.609551381258,402.1803,35.42925
28,422.296516301276,463.3498,-41.05328
29,512.719952155076,574.2589,-61.53896
30,476.942422506292,577.3292,-100.3867
31,441.677068107407,509.6891,-68.01202
32,0,22.65355,-22.65355
33,0,15.73784,-15.73784
34,0,7.336229,-7.336229
35,0,3.297747,-3.297747
36,449.223515553344,427.1845,22.03904
37,405,462.9041,-57.90411
38,499.410735063365,471.6986,27.71213
39,336.737435395441,511.6521,-174.9147
40,190.101782971901,477.7969,-287.6951
41,23.9018233463406,220.9975,-197.0956
42,10.5610486876466,154.2829,-143.7218
43,1.80690525541905,37.97911,-36.17221
44,0.440355337392248,31.07302,-30.63266
45,0,19.71315,-19.71315
46,0,4.250872,-4.250872
47,91.9051436695607,2.877581,89.02757
48,378.371899493619,72.77782,305.5941
49,417.683415020879,419.862,-2.178585
50,205.373453254071,462.6786,-257.3052
51,8.89086878006691,202.8908,-193.9999
52,0,30.21233,-30.21233
53,0,28.50444,-28.50444
54,0,0.01872452,-0.01872452
55,0,2.200029,-2.200029
56,0,1.447466,-1.447466
57,0,0.007585605,-0.007585605
58,8.17415491559944,5.706408,2.467747
59,365.984801241461,29.65645,336.3283
60,392.425561743745,117.1627,275.2628
61,393.983175995751,170.9538,223.0293
62,424.463254029786,292.8549,131.6084
63,449.682271872189,391.6158,58.06646
64,422.590137478867,425.9709,-3.38081
65,402.531995629275,461.2286,-58.69658
66,378.001092148787,437.1272,-59.12611
67,426.565357882451,453.3945,-26.82917
68,456.441032461084,498.9826,-42.54157
69,489.56824233371,535.3557,-45.78747
70,217.223781238126,376.8137,-159.5899
71,156.107303816204,317.295,-161.1877
72,0,27.67348,-27.67348
73,0,25.06081,-25.06081
74,0,4.540392,-4.540392
75,361.486259388433,36.57805,324.9082
76,402.472157446116,291.8625,110.6097
77,451.49537087388,463.9495,-12.45415
78,425.841225745266,455.517,-29.67577
79,478.267614350402,513.6948,-35.42721
80,493.348173173345,479.1645,14.18365
81,495.971910890392,489.2387,6.733202
82,443.357082342967,523.157,-79.7999
83,262.78046465866,544.1545,-281.374
84,0,14.11604,-14.11604
85,0,6.05559,-6.05559
86,0,13.97902,-13.97902
87,0,8.512621,-8.512621
88,0,4.211046,-4.211046
89,0,6.262865,-6.262865
90,412.325006078526,386.671,25.65402
91,489.54197323699,468.0632,21.47874
92,509.739915079661,572.8186,-63.07869
93,476.286763791782,546.7684,-70.48167
94,12.727338875092,31.97139,-19.24405
