Sample,GRF_real,GRF_predito,Resíduo
7909,1.02466493320327,290.2424,-289.2177
7910,0,120.2332,-120.2332
7911,0,119.1842,-119.1842
7912,0,113.7155,-113.7155
7913,0,124.4463,-124.4463
7914,0,154.2721,-154.2721
7915,287.864500054619,422.6993,-134.8348
7916,429.060917335285,418.986,10.07489
7917,544.290277954932,413.859,130.4312
7918,13.8049709723345,146.0236,-132.2186
7919,0,60.65628,-60.65628
7920,0,47.83504,-47.83504
7921,0,48.12856,-48.12856
7922,229.832747364356,265.2586,-35.42589
7923,688.089226461715,525.0158,163.0734
7924,597.54675817339,511.6546,85.89219
7925,558.107485468355,352.3429,205.7646
7926,366.906952995319,126.2988,240.6082
7927,0.570494391312423,25.84273,-25.27224
7928,0,12.48564,-12.48564
7929,0,78.84116,-78.84116
7930,133.502317572489,151.2591,-17.75678
7931,508.590028395687,585.428,-76.83801
7932,648.634275490829,498.4279,150.2064
7933,588.079509574433,485.7945,102.285
7934,719.213498250838,509.6895,209.524
7935,764.663050335352,430.4379,334.2251
7936,356.042101277152,189.9801,166.062
7937,0,37.28478,-37.28478
7938,261.577120851412,254.2829,7.294192
7939,741.143320699355,588.9278,152.2155
7940,640.169821211359,500.4163,139.7535
7941,331.9536615048,148.1032,183.8504
7942,27.8325228437246,71.20821,-43.37568
7943,246.003402350732,145.6103,100.3931
7944,431.157447828202,353.013,78.14442
7945,856.573030237356,537.116,319.457
7946,867.302734001892,586.0884,281.2144
7947,407.581064661582,343.8231,63.75795
7948,0,106.7685,-106.7685
7949,738.901310375675,590.1718,148.7296
7950,709.127113845119,576.2344,132.8927
7951,657.965389060071,510.8074,147.158
7952,637.725927428037,536.6124,101.1135
7953,773.611667005464,560.13,213.4817
7954,886.637996559497,699.6907,186.9473
7955,0,92.21124,-92.21124
7956,660.655641462887,577.8069,82.84875
7957,711.316021078592,556.9504,154.3656
7958,720.923374087427,532.2705,188.6529
7959,883.999999999968,616.3387,267.6613
7960,743.623664502866,505.8422,237.7815
7961,7.15738632864498,68.32707,-61.16969
7962,326.96501437542,286.8367,40.12831
7963,345.362761205633,279.5488,65.81393
7964,355.030907037819,278.4001,76.63082
7965,358.272549194233,305.0222,53.25039
7966,340.252910020192,310.9757,29.2772
7967,349.765278068011,293.9091,55.85616
7968,362.962651663848,280.4387,82.52396
7969,363.013472858735,280.1067,82.90681
7970,355.415163493114,281.4079,74.00729
7971,330.111515768448,282.0577,48.05381
7972,206.109307529254,283.1155,-77.00623
7973,206.381699184688,283.7303,-77.34856
7974,671.05315864335,287.9966,383.0565
7975,791.25882697896,288.9832,502.2756
7976,827.408797826412,289.5946,537.8141
7977,795.648441955147,296.5966,499.0518
7978,793.470322453254,304.3788,489.0915
7979,849.68142295397,305.4261,544.2554
7980,2.4014907022098,126.1873,-123.7858
7981,6.72180700258178,128.0792,-121.3574
7982,0,105.7668,-105.7668
7983,425.404524275586,595.9461,-170.5416
7984,725.840982905702,778.7589,-52.91787
7985,701.683875050863,644.3311,57.35276
7986,925.401035539746,727.5182,197.8828
7987,696.35182393952,588.3766,107.9752
7988,74.5423097848322,234.6154,-160.0731
7989,0,100.1251,-100.1251
7990,0,115.7474,-115.7474
7991,471.458915118224,433.6744,37.78448
7992,814.776926918646,627.9702,186.8068
7993,710.131864907095,600.7549,109.377
7994,877.129981486785,598.1715,278.9585
7995,892.359489162637,490.9472,401.4123
7996,743.308094705889,437.5365,305.7716
7997,336.452715015288,178.8108,157.642
7998,141.025861066384,91.78087,49.24499
7999,0,135.0177,-135.0177
8000,0,153.5891,-153.5891
8001,0,329.9647,-329.9647
8002,729.516304943619,705.7154,23.80091
8003,948.167745557476,720.5453,227.6225
8004,956.615803942117,704.0743,252.5415
8005,330.706001543427,374.5453,-43.83935
8006,656.415506464774,610.6796,45.73594
8007,827.596375034374,539.559,288.0374
8008,740.932378952483,528.5486,212.3837
8009,0,127.506,-127.506
8010,0,151.6143,-151.6143
8011,660.355510376272,561.433,98.92252
8012,737.232321515957,511.9096,225.3227
8013,690.738965318333,504.55,186.1889
8014,941.601172184216,576.8777,364.7234
8015,40.5642172809262,79.69754,-39.13332
8016,2.26154213778784,71.88831,-69.62676
8017,751.905660915899,775.5467,-23.64103
8018,787.216614625142,733.8425,53.37415
8019,931.374674289538,678.7615,252.6131
